ID,PPDE,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
ENSG00000005102_MEOX1,1,0.469725361,0,0,0,11.93655191,18.11161506,17.64494992,10.29661896,2.241235824,99.61751299,1.748226696,26.32011814,0,0,0,0
ENSG00000015475_BID,1,31.00187383,39.18805776,34.61961536,36.88844241,18.16431812,8.746400774,13.23371244,20.59323791,8.40463434,4.859390878,9.207327267,0,12.63980587,7.336770491,19.41137462,18.96652323
ENSG00000026025_VIM,1,544.4116935,745.5798252,847.0265893,516.7965386,247.0762449,329.3446269,369.4940738,150.1658909,86.28757922,24.29695439,89.15956151,125.0205612,23.08725921,1.834192623,34.94047432,0
ENSG00000034510_TMSB10,1,361.688528,347.9629267,328.886346,349.9132251,133.377993,174.324295,181.7562179,141.0636797,90.20974191,80.17994948,90.90778821,32.90014767,50.12336811,12.83934836,88.90409577,25.28869764
ENSG00000053702_NRIP2,1,0,0.567551181,0.576993589,0,0,0,0,0,10.64587016,0,1.165484464,0,6.542189176,58.69416393,19.73360344,56.89956968
ENSG00000068831_RASGRP2,1,14.56148619,22.29665356,23.65673717,12.64746597,0.518980518,1.509301255,1.764494992,0,1.680926868,0,0,13.16005907,1.307566125,0,0,0
ENSG00000076924_XAB2,1,3.288077527,3.378280842,5.192942305,1.053955497,3.113883106,2.263951883,0,3.088985687,21.29174033,43.7345179,25.05791598,46.06020674,5.230264498,9.170963114,0.776454985,25.28869764
ENSG00000083845_RPS5,1,1600.354305,1590.49462,1525.357563,2094.177954,941.4306591,984.0644184,1003.556527,1007.009334,589.4394186,157.9302035,706.6448855,250.0411223,549.9753876,113.7199426,662.3161021,233.9204531
ENSG00000089199_CHGB,1,0,0,0,0,8.303688283,0,0,1.029661896,10.64587016,0,27.97162714,0,33.12500849,5.502577869,13.19973474,0
ENSG00000090382_LYZ,1,9.014029679,15.80359778,32.46165934,258.6512186,44.62194491,112.1788158,40.58779606,11.04827214,0,0,0,0,0,0,0,0
ENSG00000091409_ITGA6,1,17.37983836,23.64796589,43.8515128,11.59351047,2.594902588,0,0,1.029661896,0,0,0,0,0.87171075,0,0,0
ENSG00000100453_GZMB,1,6.576155055,6.080905515,47.31347433,172.8487016,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000101439_CST3,1,7.515605777,15.54009187,10.38588461,94.85599476,3.632863624,21.13021757,15.43933118,1.029661896,0,0,0,0,2.615132249,1.834192623,1.55290997,6.322174409
ENSG00000103426_CORO7-PAM16,1,0.16910113,0,24.72417531,0,0,0,0,0,4.807450842,279.5121633,0,0,0,58.85924127,0,96.98215544
ENSG00000105372_RPS19,1,954.4772364,962.8032833,837.4600355,914.8333717,640.9357495,650.508841,665.6645583,493.6919891,352.4343333,119.0550765,343.8179169,118.4405316,382.6810191,71.53351229,405.3405603,126.4434882
ENSG00000105643_ARRDC2,1,37.10830352,24.99927823,38.65857049,27.40284293,10.89859087,1.509301255,5.734608725,1.029661896,1.680926868,0,1.165484464,13.16005907,0.87171075,0,0,0
ENSG00000105708_ZNF14,1,2.926388999,0,0,3.161866492,0,0,0.436712511,0,12.32679703,0,40.78612882,0,0.435855375,0,0,0
ENSG00000105855_ITGB8,1,2.390902088,0.675656168,0,0,0,2.271498389,0,10.29661896,0,0,0,0,13.51151662,75.20189754,29.11706193,25.28869764
ENSG00000107317_PTGDS,1,0.939450722,0,8.654903841,93.80203926,0,0,0,0,0,0,0,0,0.435855375,0,0,0
ENSG00000111796_KLRB1,1,6.106429694,3.378280842,6.346929484,1.053955497,283.8823432,298.8416485,159.6867968,72.0763327,132.7932226,77.75025404,97.31795276,19.7400886,45.76481436,0,37.65806677,6.322174409
ENSG00000111913_FAM65B,1,112.2643613,155.4144318,202.5651394,137.0142147,42.03742193,21.8848682,22.32968413,18.53391412,32.49791945,36.44543158,11.07210241,78.96035441,13.95173055,38.51804508,29.02000506,0
ENSG00000112306_RPS12,1,2903.82809,2542.095524,2557.212509,4171.724491,1893.381053,1998.926129,1598.411901,1811.628326,871.6334212,468.226608,943.8093191,460.733668,775.8182087,143.0670246,853.1803843,316.1087205
ENSG00000114942_EEF1B2,1,1079.546311,1089.326657,895.7479279,1326.48731,817.3476071,888.035126,607.8685248,682.6658369,401.0467383,92.32842668,368.3688472,138.1806202,410.5757631,75.20189754,393.0259843,113.7991394
ENSG00000115594_IL1R1,1,0,0,0,0,13.22362359,40.07194833,32.64315736,7.20763327,4.482471648,18.41709143,32.633565,39.48017721,1.059128561,5.502577869,0,0
ENSG00000120915_EPHX2,1,36.1688528,41.89068244,31.73464742,26.34888743,0,23.39416946,0,3.088985687,9.525252252,7.289086317,0,6.580029535,2.179276874,0,8.152777342,0
ENSG00000124466_LYPD3,1,29.59269775,42.56633861,37.50458331,20.02515445,9.341649318,0.754650628,11.0280937,2.059323791,11.20617912,4.859390878,2.91371116,0,3.050987624,0,2.717592447,6.322174409
ENSG00000124766_SOX4,1,10.33395794,16.21574804,11.53987179,16.86328796,1.037961035,3.01860251,0,1.029661896,0.560308956,2.429695439,0,0,8.281252122,0,5.435184895,0
ENSG00000126353_CCR7,1,569.776863,516.2013126,471.4037625,528.0317042,383.5266026,350.9125418,479.5015141,232.7035884,132.2329136,262.4071074,145.685558,513.2423037,13.94737199,29.34708197,26.39946949,12.64434882
ENSG00000127528_KLF2,1,20.66791589,14.8644357,32.8886346,24.24097644,7.265727248,6.791855648,18.96832117,4.118647583,1.120617912,0,0,0,0,0,0.388227492,0
ENSG00000132661_NXT1,1,37.57802889,41.89068244,33.46562819,29.51075392,30.61985054,34.71392887,34.8487761,21.62289981,6.723707472,2.429695439,9.906617946,0,13.94737199,3.668385246,8.152777342,0
ENSG00000133112_TPT1,1,6056.27242,5554.33288,4876.50748,8337.683846,3750.765618,4358.831839,3163.902737,3339.955478,1608.064291,658.4474639,1600.588952,1296.265818,1274.645968,344.7731873,1107.170457,708.0835338
ENSG00000133639_BTG1,1,391.1825834,387.0226098,336.9642562,392.9989258,326.7138053,415.2238683,351.368299,362.4409873,197.7218244,245.3992393,213.6740942,506.6622742,98.90866021,121.0567131,128.4489482,259.2091508
ENSG00000133872_SARAF,1,1263.988671,1145.135857,1033.26858,1404.922678,977.1676575,883.5751408,964.6494123,903.9710681,434.2394409,257.1832622,408.8344678,256.6211518,464.6218296,157.5571463,387.06281,214.195269
ENSG00000135046_ANXA1,1,88.30836788,140.536483,150.0183332,30.56470942,52.41703229,109.424341,62.63957222,3.088985687,0,0,0,13.16005907,0,0,0,0
ENSG00000135318_NT5E,1,0,2.702624673,53.08341023,6.323732984,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135604_STX11,1,4.22752825,5.405249347,1.153987179,5.269777487,16.60737657,6.037205021,14.55708369,51.48309479,19.61081346,12.14847719,43.70566741,32.90014767,40.09869449,47.68900819,63.28108127,50.57739527
ENSG00000137154_RPS6,1,2650.068359,2399.849631,2208.71992,2538.409657,2066.34169,1928.4644,1627.243749,1442.587206,894.8750367,592.8213901,977.7482267,414.5418607,1032.94237,183.4192623,974.6373553,233.9204531
ENSG00000137474_MYO7A,1,0,0,0,0,1.037961035,5.282554393,0,5.148309479,1.120617912,7.289086317,3.496453393,13.16005907,19.61349187,82.53866803,8.152777342,50.57739527
ENSG00000138386_NAB1,1,3.757802889,0,1.153987179,1.053955497,32.1767921,41.50578452,42.78900356,35.00850445,43.64806767,2.429695439,34.96453393,65.80029535,55.78948798,82.53866803,72.98676858,82.18826732
ENSG00000138623_SEMA7A,1,8.92478186,10.81049869,9.231897431,18.97119895,0,5.282554393,0,0,22.9726672,162.7895944,0,13.16005907,0,0,0,0
ENSG00000139926_FRMD6,1,0,0,0,0,0,0.754650628,7.940227465,0,1.120617912,262.4071074,0,0,0.435855375,7.336770491,16.30555468,6.322174409
ENSG00000140030_GPR65,1,14.56148619,34.93818047,32.88286466,40.25056044,21.80237155,35.476126,41.93763473,19.54298278,8.768835161,0,0,19.7400886,0.854276535,0,0.388227492,0
ENSG00000141279_NPEPPS,1,15.2191017,2.026968505,4.615948715,13.22714149,22.31616226,10.14250443,12.82787859,12.8707737,41.2723577,17.00786807,34.42258365,33.36074974,29.22410288,55.08080446,43.29512996,44.25522086
ENSG00000142227_EMP3,1,34.28995136,33.10715225,27.69569229,34.78053141,15.05043501,9.055807531,14.11595994,6.177971374,5.60308956,0,8.741133481,0,1.307566125,0,0.388227492,0
ENSG00000142546_NOSIP,1,176.6167358,162.1574804,151.749314,246.6255864,65.39154523,31.69532636,50.72923103,63.83903753,47.0659523,12.14847719,39.04372955,32.90014767,60.5838971,5.502577869,66.38690121,18.96652323
ENSG00000143167_GPA33,1,16.910113,27.02624673,26.54170511,24.24097644,10.89859087,12.07441004,12.79258869,4.118647583,0,0,0,0,1.307566125,0,0,0
ENSG00000143297_FCRL5,1,0,0.675656168,0.576993589,0,0,0.754650628,0,0,19.0505045,162.7895944,0,0,0,0,0,0
ENSG00000143502_SUSD4,1,22.54681733,28.37755907,18.46379486,17.91724345,8.822668801,2.263951883,0,0,0,0,0,0,0,0,0.776454985,0
ENSG00000143674_RP5-862P8.2,1,0,0,0,0,0,0,0,0,0,99.61751299,15.73404027,0,0.435855375,9.170963114,0,12.64434882
ENSG00000143947_RPS27A,1,1914.835434,1847.338556,1538.345688,1857.596564,1381.552087,1522.447269,1097.934953,820.5684546,585.7693949,349.8761432,773.8408923,282.94127,685.9666231,150.4037951,676.9561609,195.671298
ENSG00000145246_ATP10D,1,0,0,1.153987179,0,0,0,0,0,0,208.9538077,0,0,0.435855375,0,0,6.322174409
ENSG00000154978_VOPP1,1,14.09176083,30.40452758,6.923923073,31.61866492,67.98644782,33.20462761,74.99103717,79.28396597,58.27213142,160.5299776,75.17374794,32.90014767,115.5016743,86.20705327,139.7618973,126.4434882
ENSG00000156234_CXCL13,1,8.92478186,0.675656168,11.53987179,4.215821989,4.670824659,0,37.49551858,89.58058493,29.13606571,12.14847719,315.2635476,0,241.4638777,97.21220901,944.9457167,246.564802
ENSG00000157637_SLC38A10,1,8.92478186,8.783530189,1.730980768,9.485599476,3.113883106,6.037205021,0,11.39835719,27.45513884,26.72664983,30.8853383,19.7400886,9.152962872,14.67354098,8.152777342,12.64434882
ENSG00000162244_RPL29,1,1325.038877,1233.714381,1052.667105,1312.27999,888.1365497,848.5442587,784.9708872,727.9194772,516.078167,155.5005081,447.3653842,138.1806202,560.1961962,124.7250984,484.8844913,126.4434882
ENSG00000163564_PYHIN1,1,0.465028107,5.405249347,0,6.439668089,44.113344,94.91240943,89.04082855,28.83053308,46.76338547,68.03147229,55.26727329,65.80029535,41.4542047,62.41757496,77.85902361,31.61087205
ENSG00000163629_PTPN13,1,0,0,0,0,34.25271417,17.35696443,12.79258869,16.47459033,16.80926868,211.3835032,33.21630723,26.32011814,18.74178112,55.02577869,13.97230745,75.86609291
ENSG00000163909_HEYL,1,0,0,0,0,7.784707765,9.055807531,7.057979969,16.47459033,34.17884631,75.32055861,19.81323589,26.32011814,25.27961174,84.37286065,19.79960212,63.22174409
ENSG00000164587_RPS14,1,1386.840642,1358.663476,1226.624902,1526.83371,797.1436956,975.2727386,810.9971883,801.4579298,528.6010722,296.2770618,603.4295813,118.7037328,482.4003703,86.2253952,527.8224519,107.476965
ENSG00000164626_KCNK5,1,0,0,0,0,0.518980518,0,11.46921745,23.6822236,21.85204928,0,32.05082277,6.580029535,43.58553748,38.51804508,15.91732719,37.93304645
ENSG00000164733_CTSB,1,80.7927621,104.9564292,49.70799773,191.8199005,137.0627547,174.4525856,143.9475015,194.6060983,236.0357508,258.0822495,232.0071649,131.6005907,297.3841223,341.1598278,270.1481006,259.2091508
ENSG00000165409_TSHR,1,1.409176083,0,0,1.053955497,0,0,0,1.029661896,8.964943296,0,1.165484464,19.7400886,10.460529,16.50773361,7.764549849,12.64434882
ENSG00000166428_PLD4,1,7.515605777,14.18877954,50.77543587,198.1436335,0,0,0,0,8.40463434,2.429695439,0,0,0,0,0,0
ENSG00000166441_RPL27A,1,657.6108082,701.4594774,598.0827051,712.4212184,404.5556931,450.5339712,408.7364425,418.0942128,291.29342,98.32977441,278.8479855,118.4405316,251.1616598,93.54382376,259.223379,94.83261614
ENSG00000167526_RPL13,1,3770.227124,3340.484636,2969.786005,4698.533607,2476.647688,2592.217359,2206.695082,2687.407251,1364.352308,668.1662457,1314.812161,730.3832783,1575.612821,335.65725,1159.608344,562.6735224
ENSG00000168152_THAP9,1,0,0.567551181,0.576993589,0,0,0,0,1.029661896,0,221.1022849,0,0,1.307566125,0,0,0
ENSG00000168243_GNG4,1,3.922206765,9.634856961,0.617383141,0,0.518980518,0.513162427,0.891069971,9.400813108,5.491027769,0,35.78037305,0,81.26523464,64.23342565,91.61780595,101.1547905
ENSG00000169413_RNASE6,1,3.288077527,2.026968505,19.04078845,33.72657591,0,0,0,1.029661896,0,0,0,0,0,0,0,0
ENSG00000170100_ZNF778,1,0,0,0,0,0.996442594,0,0.996939671,0,35.85977318,0,0,6.580029535,1.442681291,5.502577869,0.388227492,0
ENSG00000170293_CMTM8,1,1.878901444,2.702624673,0,4.215821989,9.860629836,8.301156904,13.23371244,8.237295166,3.361853736,0,0,0,2.179276874,1.834192623,2.329364955,0
ENSG00000171435_KSR2,1,0,0,0,0,0,1.509301255,1.323371244,2.059323791,3.361853736,0,3.496453393,19.7400886,14.81908274,56.85997131,12.81150725,50.57739527
ENSG00000171700_RGS19,1,77.03495921,46.62027562,52.50641664,79.0466623,32.1767921,21.8848682,34.40765235,35.00850445,19.0505045,9.718781756,11.07210241,32.90014767,19.17763649,16.50773361,19.41137462,12.64434882
ENSG00000172005_MAL,1,69.04962808,83.10570871,60.0073333,46.37404188,48.78416866,33.95927824,21.61506365,28.83053308,16.80926868,4.859390878,7.575649017,26.32011814,7.409541372,14.67354098,13.58796224,0
ENSG00000173114_LRRN3,1,17.84956372,4.05393701,20.77176922,5.269777487,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173950_XXYLT1,1,0.469725361,0,0,4.215821989,0,0,0,3.088985687,7.284016428,0,2.91371116,0,21.35691337,12.83934836,42.70502417,18.96652323
ENSG00000175061_LRRC75A-AS1,1,234.148698,164.4006589,156.7403086,184.8321756,114.8451988,168.5285782,131.8783557,101.6276291,89.90157199,63.17208141,98.66991474,65.80029535,46.48833428,9.170963114,46.82023559,18.96652323
ENSG00000177301_KCNA2,1,0,0,0,0,0,7.546506276,9.263598709,0,4.482471648,0,43.75228679,0,0,0,0,0
ENSG00000177600_RPLP2,1,1543.987262,1416.850985,1256.692038,1635.675694,1112.175249,1305.545586,861.0735562,873.1532876,633.1491203,272.1258892,565.2599651,322.4214472,617.1712108,128.3934836,550.1183568,303.4643716
ENSG00000178538_CA8,1,0,0,0,0,0.518980518,0,0,6.177971374,0,0,1.165484464,0,13.51151662,12.83934836,15.5290997,37.93304645
ENSG00000178726_THBD,1,3.288077527,0,13.27085256,42.15821989,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181847_TIGIT,1,3.288077527,4.05393701,0,4.215821989,43.07538297,19.62091632,49.40585978,135.9153702,85.16696131,184.6568534,83.91488142,19.7400886,286.7928366,100.2936526,215.0780308,50.57739527
ENSG00000182575_NXPH3,1,0,0,0,0,0,0,0,0,0,140.9223355,0,0,0,0,0,0
ENSG00000183484_GPR132,1,16.910113,14.18877954,56.54537176,22.13306544,0,3.01860251,0,9.266957061,8.40463434,0,0,32.90014767,0,3.705069098,0,0
ENSG00000183508_FAM46C,1,23.01654269,14.8644357,5.192942305,7.377688481,80.44198024,56.59879707,61.75732473,98.84754199,122.7076614,204.0944169,118.2966731,177.6607974,130.3207571,238.445041,93.17459819,195.9874067
ENSG00000184014_DENND5A,1,18.31928908,9.459186357,8.654903841,10.53955497,1.556941553,0,0,4.118647583,0.560308956,0,2.91371116,6.580029535,0.435855375,0,0,0
ENSG00000184371_CSF1,1,0,0,0,1.053955497,34.25271417,23.39416946,0,1.029661896,24.09328511,337.727666,41.95744071,13.16005907,1.743421499,0,0,12.64434882
ENSG00000184613_NELL2,1,56.83676869,77.70045936,23.07974358,25.29493194,0,10.56510879,0,1.029661896,0,0,0,0,0,0,0,0
ENSG00000185291_IL3RA,1,3.757802889,15.54009187,19.61778204,55.85964136,0.518980518,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186827_TNFRSF4,1,5.166978972,0,2.307974358,12.64746597,32.1767921,32.44997699,29.11416737,55.60174237,26.89482989,29.15634527,11.65484464,19.7400886,14.38322737,12.83934836,21.35251209,44.25522086
ENSG00000186854_TRABD2A,1,47.44226147,23.64796589,21.64302954,16.86328796,4.608546997,2.279044895,0,2.059323791,0.476262613,0,0,0,1.002467362,2.072637664,0,0
ENSG00000187912_CLEC17A,1,0,0,0,0,1.037961035,0.754650628,0,0,15.68865077,155.5005081,0,0,0.87171075,1.834192623,0,0
ENSG00000188404_SELL,1,421.3436489,402.6910763,596.6113714,558.5964136,222.6426421,294.3137448,404.0693532,177.1018461,214.0380212,233.2507621,135.7789401,250.0411223,72.7878476,47.68900819,89.29232327,25.28869764
ENSG00000188846_RPL14,1,704.6209224,700.7297688,648.9389201,542.7870811,466.7139898,479.3616252,399.2214032,289.3864758,249.9202067,145.7817263,235.6667861,85.54038395,290.4932488,45.85481557,229.9160856,108.6149563
ENSG00000196403_OR10D1P,1,0,0,0,0,0,0,0,0,0,172.5083762,0,0,0,0,0,0
ENSG00000197629_MPEG1,1,10.33395794,9.459186357,18.46379486,72.72292931,10.89859087,0.754650628,0,0,6.163398516,0,0,0,0,0,0,0
ENSG00000197635_DPP4,1,20.19819053,0.675656168,24.23373076,15.80933246,3.632863624,1.509301255,0.882247496,4.118647583,0,0,0,0,0,0,0,0
ENSG00000197747_S100A10,1,36.63857816,45.26896328,56.54537176,35.83448691,45.15130504,31.69532636,36.17214734,20.59323791,12.88710599,12.14847719,7.575649017,19.7400886,4.358553748,0,7.376322357,6.322174409
ENSG00000198846_TOX,1,21.13764125,7.432217852,30.58066024,15.80933246,33.21475313,35.4685795,37.05439484,76.19498028,67.79738367,51.02360422,133.4479711,32.90014767,129.8849017,165.0773361,163.8320018,126.4434882
ENSG00000211598_IGKV4-1,1,0.939450722,0,0,0,12.45553242,0.754650628,169.832643,0,1.680926868,0,3.496453393,0,0.435855375,0,0.388227492,6.322174409
ENSG00000211651_IGLV1-44,1,0,0,0,0,0.612397011,0,0,0,6.163398516,0,49.53308973,0,0.435855375,0,0,0
ENSG00000211943_IGHV3-15,1,4.936813545,0,0,1.053955497,0,0,0,0,39.21602383,0,0,0,0,0,0,0
ENSG00000211972_IGHV3-66,1,1.056882062,0,47.60197113,0,0.409994609,5.546682113,0,0,0,0,0,0,0,0,0,0
ENSG00000213949_ITGA1,1,3.757802889,17.64138256,38.87782805,2.107910995,0,0.97349931,0,0,0,0,0,0,0,0,0,0
ENSG00000239961_LILRA4,1,1.878901444,0,23.65673717,295.1075392,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240403_KIR3DL2,1,0,0,0,0,0,0,0,1.029661896,0,0,39.62647178,0,0.435855375,0,0,0
ENSG00000241351_IGKV3-11,1,0,0,77.04595399,0,0,3.01860251,0,0,0.661164568,2.429695439,0,6.580029535,0,0,0,0
ENSG00000243989_ACY1,1,1.277652982,0.675656168,3.461961536,4.215821989,3.632863624,0,0.485236123,12.62365484,9.581283147,2.429695439,3.496453393,6.580029535,17.43421499,20.17611885,28.93459501,25.28869764
ENSG00000261150_EPPK1,1,7.041183162,28.37755907,25.38771793,0,2.594902588,0,0,0,0,0,0,0,1.743421499,0,0,0
ENSG00000261371_PECAM1,1,29.59269775,46.62027562,21.53340076,28.45679843,0,0,2.646742488,0,0,0,0,0,0,0,0,0
ENSG00000266718_RP11-466A19.1,1,0,0,0,0,0,0,0,0,17.92988659,7.289086317,0,0,26.31694753,38.51804508,1.941137462,0
ENSG00000282122_CH17-262H11.1,1,0,0,0,0,0,0,125.7202682,0,0,0,0,0,0,0,0,0
ENSG00000076248_UNG,0.999999999,11.27340867,4.05393701,6.346929484,10.53955497,10.37961035,9.810458159,5.293484977,17.50425223,31.93761049,43.7345179,29.1371116,13.16005907,13.51151662,7.336770491,5.046957402,0
ENSG00000085733_CTTN,0.999999999,1.409176083,0,0,0,0.518980518,0,0,1.029661896,2.80154478,7.289086317,27.97162714,6.580029535,16.56250424,9.170963114,3.882274925,25.28869764
ENSG00000090554_FLT3LG,0.999999999,17.67576534,20.25617193,25.83777293,15.80933246,10.37961035,12.09704956,8.822474961,4.808521053,4.213523349,19.43756351,5.710873875,26.32011814,2.62820791,0,0,0
ENSG00000100628_ASB2,0.999999999,4.22752825,0,0.576993589,2.107910995,14.01247398,6.791855648,35.28989984,30.88985687,52.10873291,24.29695439,42.54018294,13.16005907,39.66283911,25.67869672,15.91732719,31.61087205
ENSG00000101079_NDRG3,0.999999999,41.29355649,47.97158795,7.945201726,35.90826379,28.56468769,32.78202326,37.09850721,40.15681393,91.38078763,146.6807136,117.1311887,87.11959104,63.251332,148.5696025,74.97449334,88.51044173
ENSG00000105640_RPL18A,0.999999999,1897.32877,1520.138543,1507.60347,1955.066368,1074.756754,1129.900652,996.2691625,1122.16672,614.3955795,255.4095845,744.5231306,168.5803567,714.1141632,156.2732115,660.5651962,235.437775
ENSG00000111716_LDHB,0.999999999,658.5549562,655.3864833,552.1828651,573.3517905,391.3113103,513.1624268,446.8539455,343.9070732,243.7343958,123.9144674,308.2706408,118.4405316,244.0790099,56.85997131,263.6064674,69.5439185
ENSG00000119280_C1orf198,0.999999999,2.818352166,0,0,1.053955497,1.037961035,3.01860251,0,8.237295166,10.08556121,196.8053306,23.30968928,19.7400886,13.51151662,91.70963114,14.75264471,56.89956968
ENSG00000135919_SERPINE2,0.999999999,32.88077527,55.41731893,6.923923073,15.80933246,0.482651881,6.218321171,0,3.006612735,1.120617912,0,0,0,3.983718126,0,1.55290997,6.322174409
ENSG00000136942_RPL35,0.999999999,317.4826743,304.7209319,395.8002925,453.2008638,238.9230609,295.0683954,290.9255231,282.1273594,144.145082,41.30482246,203.0681856,72.38032488,135.5205117,38.51804508,141.3148073,88.51044173
ENSG00000141994_DUS3L,0.999999999,24.89544414,27.7019029,20.19477563,22.13306544,14.5314545,17.35696443,14.55708369,15.44492844,5.60308956,2.429695439,7.575649017,13.16005907,13.07566125,3.668385246,2.717592447,12.64434882
ENSG00000145425_RPS3A,0.999999999,3550.992207,3479.987365,3349.845912,3249.608287,2524.835029,3108.390842,2175.542923,1476.391006,1094.473896,470.2189583,1321.583626,415.3972645,1219.784852,179.255645,1424.336789,252.8869764
ENSG00000145730_PAM,0.999999999,0,0,0,3.161866492,0,0,1.323371244,2.059323791,0,7.289086317,0,6.580029535,9.152962872,14.67354098,15.91732719,37.93304645
ENSG00000152104_PTPN14,0.999999999,0.958239737,0,0,0,0.861507659,0,0,5.148309479,5.132430037,58.57995703,0.512813164,0,12.24317748,100.8805943,15.83191714,50.38773004
ENSG00000159692_CTBP1,0.999999999,20.19819053,31.75583991,16.70396441,11.4459567,10.37961035,16.90417406,9.263598709,16.26865795,57.45408035,67.90998752,61.18793437,32.90014767,17.39934656,44.02062295,25.23478701,56.89956968
ENSG00000160310_PRMT2,0.999999999,89.2478186,106.0780184,125.2076089,130.6904817,34.77169469,61.88135146,33.0842811,79.28396597,38.10100901,75.32055861,35.54727616,52.64023628,55.3536326,29.34708197,39.21097674,63.22174409
ENSG00000164330_EBF1,0.999999999,2.818352166,0,0,0,0,0.754650628,0,0,2.80154478,187.0865488,0,0,1.307566125,0,0,0
ENSG00000244165_P2RY11,0.999999999,0,0,1.22322641,0,2.600092394,7.546506276,7.538804854,4.3451732,8.074052056,0,2.546583554,0,14.67960902,38.55472893,23.01024348,31.61087205
ENSG00000104447_TRPS1,0.999999998,0,0,0,2.107910995,20.75922071,27.16742259,5.293484977,7.20763327,42.58348065,315.8604071,34.38179169,13.16005907,26.58717787,71.53351229,12.81150725,12.64434882
ENSG00000107864_CPEB3,0.999999998,1.409176083,0,0.576993589,0,0,0,0,3.088985687,0.560308956,228.3913713,0,19.7400886,0,0,0,56.89956968
ENSG00000152795_HNRNPDL,0.999999998,202.921356,183.7784778,186.3689294,173.9026571,141.6816813,187.9080063,172.0382617,101.9365277,97.49375834,53.45329966,92.6560149,26.32011814,74.96712447,49.52320082,92.7863707,25.28869764
ENSG00000122026_RPL21,0.999999997,632.0765376,632.191207,532.8189602,443.4939337,453.3969497,469.3926904,397.192234,167.5465837,198.7920145,76.1223581,229.9792219,45.99440645,167.9525101,39.12332865,183.6859558,51.14639097
ENSG00000169814_BTD,0.999999997,0.939450722,0,0,2.107910995,11.93655191,9.810458159,6.616856221,4.118647583,0.560308956,0,1.165484464,0,0.435855375,1.834192623,0.776454985,6.322174409
ENSG00000224373_IGHV4-59,0.999999997,0.526092404,0,0,0,1.717825514,0,0,0,25.12425359,0,12.98932435,0,0,0,1.54514542,0
ENSG00000145365_TIFA,0.999999996,15.97066228,43.24199477,30.00366665,34.78053141,61.23970109,55.08949582,93.51823459,91.63990872,122.7076614,332.8682751,152.6784648,98.70044302,91.52962872,157.7405656,155.290997,164.3765346
ENSG00000165282_PIGO,0.999999996,21.15173301,20.26968505,10.9628782,8.431643979,5.189805177,0,0,1.029661896,11.20617912,12.14847719,12.23758687,13.16005907,10.460529,0,13.58796224,18.96652323
ENSG00000174292_TNK1,0.999999996,11.74313403,8.10787402,33.46562819,2.107910995,1.556941553,0,0,1.029661896,0,0,0,6.580029535,1.743421499,1.834192623,0,0
ENSG00000196220_SRGAP3,0.999999995,2.808957659,0.614847113,0,5.269777487,0.518980518,7.848366527,2.730556,2.059323791,60.51336725,2.429695439,26.22340044,12.89685789,5.186678961,0,0,12.64434882
ENSG00000105204_DYRK1B,0.999999994,0.469725361,0,0,0,0,0,0,2.059323791,19.0505045,2.429695439,3.496453393,13.16005907,7.409541372,29.34708197,2.329364955,12.64434882
ENSG00000186468_RPS23,0.999999994,1295.502546,1389.689607,1129.753448,1262.628146,833.679924,877.6360404,789.4218258,526.1572287,442.0837663,172.5083762,543.1157603,157.9207088,540.0248094,106.3831721,491.884233,113.7991394
ENSG00000243238_IGKV2-30,0.999999994,0,0,0,0,0.518980518,0,0.441123748,0,29.13606571,0,0,0,0.217927687,0,0,0
ENSG00000106066_CPVL,0.999999993,0,0,0,3.161866492,0.518980518,21.13021757,20.29169241,0,0,0,0,0,0,0,0,0
ENSG00000138160_KIF11,0.999999993,0.934753469,0,0,5.248698377,1.556941553,14.24780385,0.882247496,5.148309479,8.964943296,301.8167674,39.62647178,19.7400886,5.230264498,5.502577869,1.55290997,0
ENSG00000188389_PDCD1,0.999999993,27.7137963,17.56706038,0,13.70142147,86.15076594,29.43137448,42.78900356,125.6187513,208.9952406,532.1033011,202.2115545,72.38032488,1189.013463,1001.469172,385.5099,505.7739527
ENSG00000171858_RPS21,0.999999991,264.431892,233.087865,242.3373076,323.532719,153.0992527,196.9638138,158.3546031,171.9020535,114.2918208,68.03147229,142.7660194,19.7400886,89.78620722,29.34708197,118.4016207,69.5439185
ENSG00000047365_ARAP2,0.999999989,2.818352166,0,0,1.053955497,14.01247398,12.82906067,45.43574605,14.41526654,26.33452093,94.75812212,53.61228535,32.90014767,23.97204562,62.36254918,9.317459819,37.93304645
ENSG00000071082_RPL31,0.999999989,1077.620437,1104.096501,1027.556344,1179.818863,785.8921979,852.4382559,590.0780041,478.7927815,402.3690675,206.5241123,469.2007356,190.8208565,416.7213239,82.53866803,472.7834403,101.1547905
ENSG00000103485_QPRT,0.999999989,2.015121799,0,0,0,0.607207206,0,0.538170973,1.029661896,0,0,0.297198538,0,12.1560064,2.347766557,17.82740645,12.64434882
